director,revenue,popularity,vote_average,name
1426,74901339,24.657931,6.2,Martin Campbell
1426,0,6.523472,6.7,Martin Campbell
854,216614388,17.638286,5.7,Ivan Reitman
854,201957688,5.411154,5.8,Ivan Reitman
854,164000000,18.264635,5.6,Ivan Reitman
854,147780440,38.688822,6.1,Ivan Reitman
854,85300000,10.892398,6.5,Ivan Reitman
854,60896147,20.252143,4.8,Ivan Reitman
854,28831145,14.17009,6.5,Ivan Reitman
854,0,7.519433,5.8,Ivan Reitman
806,176885658,29.415229,6.4,Harold Ramis
806,90383208,19.348007,5.6,Harold Ramis
806,70906973,52.744331,7.4,Harold Ramis
806,62357900,25.293538,4.6,Harold Ramis
806,61399552,22.838834,7.1,Harold Ramis
806,55003135,21.08952,5.7,Harold Ramis
806,39846344,15.929648,6.6,Harold Ramis
806,0,11.120344,5.5,Harold Ramis
1923,816969268,60.442593,6.7,Roland Emmerich
1923,769653595,45.274225,5.6,Roland Emmerich
1923,544272402,41.380094,6.2,Roland Emmerich
1923,389681935,48.775723,4.9,Roland Emmerich
1923,215294342,23.657284,6.8,Roland Emmerich
1923,205366737,39.004588,6.4,Roland Emmerich
1923,15395087,16.698316,6.3,Roland Emmerich
1923,187674,5.16023,5.2,Roland Emmerich
649,201634991,61.76233,7.7,F. Gary Gray
649,176070171,62.766854,6.6,F. Gary Gray
649,126690726,49.593978,7.2,F. Gary Gray
649,95226116,18.61472,5.4,F. Gary Gray
649,44547681,28.725621,6.8,F. Gary Gray
649,44350926,19.854932,5.8,F. Gary Gray
649,41590886,6.717994,6.9,F. Gary Gray
649,28215918,25.5748,7.0,F. Gary Gray
126,192330738,79.922059,7.1,Antoine Fuqua
126,161025640,59.428223,6.2,Antoine Fuqua
126,104876233,52.081131,7.3,Antoine Fuqua
126,95696996,37.378081,6.9,Antoine Fuqua
126,91709827,65.364452,7.3,Antoine Fuqua
126,85632458,27.055085,6.4,Antoine Fuqua
126,29536299,18.790102,6.2,Antoine Fuqua
126,19204929,9.607391,6.0,Antoine Fuqua
1381,586090727,107.928811,6.1,Marc Forster
1381,531865000,81.834855,6.7,Marc Forster
1381,116766556,34.160448,7.2,Marc Forster
1381,73276047,10.446722,7.3,Marc Forster
1381,53653224,32.26789,7.1,Marc Forster
1381,44909486,14.042041,6.5,Marc Forster
1381,2527904,13.268936,6.4,Marc Forster
1381,0,0.046903,5.0,Marc Forster
270,747862775,118.078691,7.5,Bryan Singer
270,543934787,139.272042,6.4,Bryan Singer
270,407711549,2.871739,6.8,Bryan Singer
270,391081192,57.925623,5.4,Bryan Singer
270,296339527,4.66891,6.8,Bryan Singer
270,200276000,38.832842,6.7,Bryan Singer
270,197687603,43.349855,5.5,Bryan Singer
270,23341568,64.025031,8.1,Bryan Singer
58,32000000,93.067866,8.2,Alfred Hitchcock
58,13000000,7.924982,6.4,Alfred Hitchcock
58,12600000,10.219942,7.1,Alfred Hitchcock
58,7900000,3.832858,6.7,Alfred Hitchcock
58,7000000,11.145915,7.3,Alfred Hitchcock
58,7000000,6.920873,6.9,Alfred Hitchcock
58,6000000,5.975604,6.1,Alfred Hitchcock
58,6000000,18.426825,7.7,Alfred Hitchcock
2041,312573423,53.732892,6.1,Simon West
2041,274703340,41.498631,5.7,Simon West
2041,224012234,45.154631,6.5,Simon West
2041,149705852,18.345613,6.1,Simon West
2041,66966987,4.688212,5.4,Simon West
2041,51070807,44.094856,6.3,Simon West
2041,2106557,16.830184,5.1,Simon West
2041,0,48.0343,5.4,Simon West
706,463000000,45.473484,7.0,Garry Marshall
706,309457509,20.230535,5.7,Garry Marshall
706,216485654,25.41929,5.7,Garry Marshall
706,165335153,40.176265,6.5,Garry Marshall
706,142044638,21.219292,5.7,Garry Marshall
706,95149435,30.002907,6.0,Garry Marshall
706,49718611,13.298205,5.9,Garry Marshall
706,0,7.878177,5.6,Garry Marshall
511,251171807,49.664128,6.8,David O. Russell
511,205738714,63.599973,6.9,David O. Russell
511,108000000,34.973086,6.6,David O. Russell
511,101134059,29.876507,6.4,David O. Russell
511,93617009,31.019381,7.2,David O. Russell
511,14702438,5.500324,6.3,David O. Russell
511,0,5.644844,3.9,David O. Russell
511,0,14.925633,6.2,David O. Russell
490,101624843,41.832392,6.6,David Gordon Green
490,34942188,19.428994,5.4,David Gordon Green
490,26121638,21.408222,5.2,David Gordon Green
490,7002261,12.921594,5.8,David Gordon Green
490,2365467,22.987897,6.5,David Gordon Green
490,414404,4.262374,6.5,David Gordon Green
490,0,2.058834,6.4,David Gordon Green
490,0,3.65924,5.9,David Gordon Green
1777,425368238,82.121691,7.8,Quentin Tarantino
1777,319131050,72.595961,7.9,Quentin Tarantino
1777,213928762,121.463076,8.3,Quentin Tarantino
1777,180949000,79.754966,7.7,Quentin Tarantino
1777,155760117,68.717016,7.6,Quentin Tarantino
1777,152159461,50.622607,7.6,Quentin Tarantino
1777,39673162,40.631671,7.3,Quentin Tarantino
1777,14661007,66.925866,8.0,Quentin Tarantino
901,415440673,15.953444,6.3,James Mangold
901,261930431,44.906918,5.9,James Mangold
901,186438883,35.580032,7.3,James Mangold
901,90259536,45.915165,7.1,James Mangold
901,70016220,48.801089,6.9,James Mangold
901,44862187,19.284129,6.6,James Mangold
901,0,11.940711,6.0,James Mangold
901,0,10.713521,7.6,James Mangold
360,1084939099,112.31295,7.6,Christopher Nolan
360,1004558444,187.322927,8.2,Christopher Nolan
360,825532764,167.58371,8.1,Christopher Nolan
360,675120017,724.247784,8.1,Christopher Nolan
360,374218673,115.040024,7.5,Christopher Nolan
360,113714830,41.322708,6.8,Christopher Nolan
360,109676311,74.440708,8.0,Christopher Nolan
360,39723096,60.715151,8.1,Christopher Nolan
2069,106269971,6.775294,6.9,Stephen Herek
2069,50752337,8.932837,6.4,Stephen Herek
2069,40485039,25.929893,6.7,Stephen Herek
2069,16991902,11.60815,6.0,Stephen Herek
2069,16872671,8.980846,5.7,Stephen Herek
2069,0,6.004422,5.4,Stephen Herek
2069,0,9.265672,4.9,Stephen Herek
2069,0,7.864905,5.8,Stephen Herek
448,377910544,59.258969,7.6,Danny Boyle
448,144056873,41.362082,6.3,Danny Boyle
448,82719885,45.490374,7.1,Danny Boyle
448,35692920,52.464877,7.0,Danny Boyle
448,34441873,53.670525,6.8,Danny Boyle
448,32017803,51.502884,7.0,Danny Boyle
448,24261569,38.802415,6.5,Danny Boyle
448,16491080,63.513324,7.8,Danny Boyle
1604,223664608,50.163785,7.2,Neil Jordan
1604,62548947,8.839651,6.9,Neil Jordan
1604,16900000,8.314624,6.7,Neil Jordan
1604,10827816,6.921263,6.6,Neil Jordan
1604,1644755,5.841285,6.5,Neil Jordan
1604,0,2.774811,6.0,Neil Jordan
1604,0,3.226243,5.4,Neil Jordan
1604,0,9.927018,5.6,Neil Jordan
731,46770602,15.262492,6.0,George A. Romero
731,34000000,18.025206,6.9,George A. Romero
731,30000000,25.666029,7.5,George A. Romero
731,21028755,13.661289,6.7,George A. Romero
731,5364858,15.351412,5.4,George A. Romero
731,0,8.218383,6.0,George A. Romero
731,0,10.789912,4.6,George A. Romero
884,2787965087,150.437577,7.2,James Cameron
884,1845034188,100.025899,7.5,James Cameron
884,520000000,101.74155,7.7,James Cameron
884,378882411,38.729418,6.8,James Cameron
884,183316455,67.66094,7.7,James Cameron
884,90000098,24.961625,7.1,James Cameron
884,78371200,74.234793,7.3,James Cameron
789,524028679,57.834787,7.0,Guy Ritchie
789,334615000,81.499621,7.0,Guy Ritchie
789,108145109,48.744209,7.1,Guy Ritchie
789,83557872,53.595686,7.7,Guy Ritchie
789,25739015,31.887978,6.9,Guy Ritchie
789,3897569,16.032594,7.5,Guy Ritchie
789,598645,4.570043,4.8,Guy Ritchie
2178,289047763,60.810723,5.4,Tim Story
2178,153997819,28.468,6.1,Tim Story
2178,124827316,25.136082,6.1,Tim Story
2178,96070507,6.035152,6.9,Tim Story
2178,75781642,10.297189,6.2,Tim Story
2178,70181428,15.237142,6.4,Tim Story
2178,0,5.498834,7.7,Tim Story
2320,497409852,66.803149,6.9,Wolfgang Petersen
2320,325756637,25.752118,6.2,Wolfgang Petersen
2320,315156409,36.38795,6.2,Wolfgang Petersen
2320,189859560,30.397496,6.3,Wolfgang Petersen
2320,181674817,21.133748,5.5,Wolfgang Petersen
2320,85000000,26.967494,7.9,Wolfgang Petersen
2320,20158808,47.862016,7.0,Wolfgang Petersen
2212,484572835,109.684788,6.4,Tom Shadyac
2212,202292902,35.537397,7.0,Tom Shadyac
2212,181000000,26.721386,6.4,Tom Shadyac
2212,173000000,27.082182,5.3,Tom Shadyac
2212,128769345,20.28119,5.4,Tom Shadyac
2212,107217396,41.249004,6.4,Tom Shadyac
2212,52322400,8.927137,6.1,Tom Shadyac
581,478207520,44.635452,6.5,Doug Liman
581,370541256,79.456485,7.6,Doug Liman
581,222231186,21.218,5.9,Doug Liman
581,214034224,86.476817,7.3,Doug Liman
581,28451622,11.142389,7.0,Doug Liman
581,24188922,12.54949,6.5,Doug Liman
581,4505922,13.971674,6.8,Doug Liman
1107,546388105,54.931334,5.9,John Woo
1107,245676146,46.075037,6.8,John Woo
1107,150270147,22.769108,5.7,John Woo
1107,127814609,14.8375,7.1,John Woo
1107,96269812,29.018826,5.9,John Woo
1107,77628265,18.714197,5.8,John Woo
1107,0,4.930129,6.7,John Woo
2190,459270619,82.21166,7.2,Todd Phillips
2190,254455986,58.040149,6.2,Todd Phillips
2190,211780824,43.865294,6.2,Todd Phillips
2190,170268750,28.848842,5.6,Todd Phillips
2190,119754278,14.759948,5.9,Todd Phillips
2190,87055349,24.70166,6.6,Todd Phillips
2190,17807569,8.244324,5.6,Todd Phillips
608,456758981,52.341226,7.3,Edward Zwick
608,170877916,52.792678,7.3,Edward Zwick
608,160638883,26.952727,7.2,Edward Zwick
608,116672912,20.089933,6.0,Edward Zwick
608,102820008,20.236951,6.6,Edward Zwick
608,100860818,12.971122,6.2,Edward Zwick
608,26828365,16.102271,7.4,Edward Zwick
1694,442824138,45.381501,7.3,Paul Greengrass
1694,415484914,62.641286,5.9,Paul Greengrass
1694,288500217,53.213931,7.2,Paul Greengrass
1694,95000000,52.786917,7.6,Paul Greengrass
1694,94882889,30.254021,6.4,Paul Greengrass
1694,76286096,17.50138,6.9,Paul Greengrass
1694,773228,7.330691,7.2,Paul Greengrass
1125,347451894,58.849256,6.4,Jon Turteltaub
1125,215283742,35.580815,5.8,Jon Turteltaub
1125,154864401,22.409117,6.8,Jon Turteltaub
1125,152036382,15.039407,6.2,Jon Turteltaub
1125,134402450,28.043508,6.4,Jon Turteltaub
1125,69700000,18.281798,6.0,Jon Turteltaub
1125,0,7.386394,6.2,Jon Turteltaub
897,25966555,5.897391,6.9,James Ivory
897,23237911,15.355589,7.5,James Ivory
897,20966644,7.961559,6.9,James Ivory
897,2474000,0.900442,5.2,James Ivory
897,0,11.552247,7.1,James Ivory
897,0,1.353971,5.7,James Ivory
897,0,4.488547,6.9,James Ivory
1234,543514353,101.187052,6.7,Kenneth Branagh
1234,449326618,86.493424,6.6,Kenneth Branagh
1234,50549107,42.538258,5.9,Kenneth Branagh
1234,0,9.814785,7.3,Kenneth Branagh
1234,0,10.19377,7.2,Kenneth Branagh
1234,0,4.641006,7.4,Kenneth Branagh
1234,0,0.548435,6.9,Kenneth Branagh
479,60740827,34.628738,6.9,David Cronenberg
479,55112356,35.481169,7.2,David Cronenberg
479,27462041,27.133277,6.2,David Cronenberg
479,20766616,16.78512,6.9,David Cronenberg
479,2856712,21.928025,6.7,David Cronenberg
479,2120439,18.119265,7.1,David Cronenberg
479,0,6.948401,6.4,David Cronenberg
738,384335608,37.272385,5.9,George Miller
738,378858340,434.278564,7.2,George Miller
738,150406466,17.7735,5.8,George Miller
738,100000000,33.142185,6.6,George Miller
738,69131860,11.356079,5.2,George Miller
738,36230219,36.582038,5.9,George Miller
738,24600832,37.117362,7.3,George Miller
406,215000000,32.798571,6.8,Curtis Hanson
406,126216940,24.860326,7.7,Curtis Hanson
406,5761917,6.162872,5.4,Curtis Hanson
406,1246141,2.550045,4.5,Curtis Hanson
406,0,12.362876,6.1,Curtis Hanson
406,0,9.011729,6.9,Curtis Hanson
406,0,13.621201,7.0,Curtis Hanson
2334,873260194,155.790452,5.7,Zack Snyder
2334,662845518,99.398009,6.5,Zack Snyder
2334,422610419,65.197968,7.0,Zack Snyder
2334,185258983,64.798873,7.0,Zack Snyder
2334,140073390,37.321848,6.5,Zack Snyder
2334,102356381,44.529429,6.8,Zack Snyder
2334,89792502,39.127082,5.9,Zack Snyder
673,237681299,41.176631,6.0,Frank Coraci
673,185991646,23.839127,5.9,Frank Coraci
673,169852759,27.46264,5.3,Frank Coraci
673,123494610,44.120328,6.6,Frank Coraci
673,73100172,26.799913,6.0,Frank Coraci
673,72178895,22.643776,5.7,Frank Coraci
673,0,19.694695,4.9,Frank Coraci
1375,78378744,36.819044,4.6,Malcolm D. Lee
1375,71625195,7.210095,6.7,Malcolm D. Lee
1375,43650785,6.248273,5.7,Malcolm D. Lee
1375,41604473,6.086083,5.5,Malcolm D. Lee
1375,34573780,3.951041,6.8,Malcolm D. Lee
1375,0,5.483671,6.3,Malcolm D. Lee
1375,0,2.596338,6.1,Malcolm D. Lee
2293,174600318,74.417456,8.0,Wes Anderson
2293,71441250,24.13081,7.4,Wes Anderson
2293,68263166,41.083914,7.6,Wes Anderson
2293,46471023,41.258956,7.5,Wes Anderson
2293,34808403,25.237969,7.1,Wes Anderson
2293,17096053,18.289303,7.5,Wes Anderson
2293,560069,11.700578,6.8,Wes Anderson
680,102000000,19.224754,5.4,Frank Oz
680,71069884,22.572323,6.7,Frank Oz
680,38748395,12.113235,6.6,Frank Oz
680,46,20.410354,6.9,Frank Oz
680,0,11.897925,6.3,Frank Oz
680,0,11.095914,5.9,Frank Oz
680,0,13.191829,6.0,Frank Oz
1914,178127760,16.90444,5.7,Roger Donaldson
1914,113374103,23.607071,5.5,Roger Donaldson
1914,64822796,30.387754,6.6,Roger Donaldson
1914,34566746,18.26121,6.9,Roger Donaldson
1914,32556119,45.317278,6.0,Roger Donaldson
1914,8613462,7.436491,6.5,Roger Donaldson
1914,0,8.450513,7.3,Roger Donaldson
2152,105316267,40.138009,5.6,Terry Gilliam
2152,64352607,37.181019,6.3,Terry Gilliam
2152,42365581,14.779537,6.6,Terry Gilliam
2152,41895491,16.146572,7.2,Terry Gilliam
2152,10680275,44.511363,7.2,Terry Gilliam
2152,5028948,64.782984,7.8,Terry Gilliam
2152,0,41.089863,7.5,Terry Gilliam
1970,1108561013,93.004993,6.9,Sam Mendes
1970,880674609,107.376788,6.3,Sam Mendes
1970,356296601,80.878605,7.9,Sam Mendes
1970,181001478,49.078546,7.3,Sam Mendes
1970,96889998,32.227223,6.6,Sam Mendes
1970,75225693,20.360549,6.7,Sam Mendes
1970,14899417,10.13559,6.7,Sam Mendes
768,1065659812,145.847379,7.0,Gore Verbinski
768,961000000,139.082615,6.9,Gore Verbinski
768,655011224,271.972889,7.5,Gore Verbinski
768,245724603,29.91353,6.6,Gore Verbinski
768,147845033,21.021809,5.8,Gore Verbinski
768,89289910,49.046956,5.9,Gore Verbinski
768,12482775,14.031377,6.0,Gore Verbinski
786,225933435,43.734886,7.9,Gus Van Sant
786,80049764,19.043286,7.0,Gus Van Sant
786,54586584,30.909699,7.1,Gus Van Sant
786,21284514,12.309715,6.7,Gus Van Sant
786,8138788,13.568302,6.0,Gus Van Sant
786,0,10.363642,7.1,Gus Van Sant
786,0,5.038953,6.2,Gus Van Sant
158,624026776,52.035179,6.2,Barry Sonnenfeld
158,589390539,104.121555,6.9,Barry Sonnenfeld
158,441818803,91.332849,6.0,Barry Sonnenfeld
158,222104681,40.748915,5.1,Barry Sonnenfeld
158,191502426,37.179547,6.7,Barry Sonnenfeld
158,115101622,15.585138,6.4,Barry Sonnenfeld
158,8493890,5.201688,6.3,Barry Sonnenfeld
1097,236350661,10.520961,6.2,John Singleton
1097,107196498,19.643365,5.5,John Singleton
1097,92374674,24.694551,6.7,John Singleton
1097,82087155,19.893646,5.6,John Singleton
1097,57504069,17.705671,7.4,John Singleton
1097,29381649,7.854989,7.4,John Singleton
1097,27515786,3.650857,6.9,John Singleton
1747,230685453,23.496054,6.0,Peter Segal
1747,196482882,61.437586,6.6,Peter Segal
1747,190320568,26.065735,6.2,Peter Segal
1747,123307945,17.783361,4.7,Peter Segal
1747,51132598,28.624038,6.3,Peter Segal
1747,44907260,21.362949,6.0,Peter Segal
1747,0,2.809378,6.3,Peter Segal
911,1506249360,102.322217,7.3,James Wan
911,320170008,68.794673,7.0,James Wan
911,318000141,49.975409,7.4,James Wan
911,103911669,63.655973,7.2,James Wan
911,97009150,58.594852,6.8,James Wan
911,16974459,12.643703,6.5,James Wan
911,0,48.375848,6.5,James Wan
1562,895921036,101.250416,7.5,Mike Newell
1562,335154643,62.169881,6.2,Mike Newell
1562,254700832,29.834065,6.6,Mike Newell
1562,41954997,40.370442,7.4,Mike Newell
1562,4607608,5.361699,6.4,Mike Newell
1562,0,19.718544,6.5,Mike Newell
1562,0,9.060642,5.7,Mike Newell
1028,129266061,33.369305,7.4,Joe Wright
1028,128388320,48.03528,5.9,Joe Wright
1028,121147947,36.58383,7.7,Joe Wright
1028,68929150,26.38704,6.5,Joe Wright
1028,63782078,31.191975,6.5,Joe Wright
1028,31720158,17.299333,6.6,Joe Wright
106,368100420,34.576913,6.4,Andy Tennant
106,180622424,18.256028,6.0,Andy Tennant
106,136000000,33.747825,5.5,Andy Tennant
106,111231041,21.789615,5.4,Andy Tennant
106,65705772,21.988861,6.8,Andy Tennant
106,0,13.327372,6.4,Andy Tennant
460,362637473,46.115758,5.6,Darren Aronofsky
460,327803731,91.285683,7.3,Darren Aronofsky
460,44703995,40.196514,7.3,Darren Aronofsky
460,15304890,24.606012,6.8,Darren Aronofsky
460,7390108,11.573034,7.9,Darren Aronofsky
460,3221152,27.788067,7.1,Darren Aronofsky
1466,371353001,71.862892,5.9,McG
1466,264105545,40.20395,5.6,McG
1466,259175788,33.616115,5.2,McG
1466,156974557,38.994297,5.9,McG
1466,52597999,41.638961,6.0,McG
1466,43545364,8.629665,6.7,McG
103,147880543,20.699212,6.0,Andy Fickman
103,119772232,14.604911,5.7,Andy Fickman
103,107597242,41.258487,5.0,Andy Fickman
103,106303988,23.935053,5.5,Andy Fickman
103,33889159,10.81439,6.4,Andy Fickman
103,32005248,19.962713,6.0,Andy Fickman
2071,136159423,17.455024,5.0,Stephen Hopkins
2071,75000000,12.46525,6.4,Stephen Hopkins
2071,62771059,13.445697,5.4,Stephen Hopkins
2071,57120318,27.934978,5.9,Stephen Hopkins
2071,24804129,22.9951,7.1,Stephen Hopkins
2071,22168359,12.654051,5.5,Stephen Hopkins
1468,119500000,22.793929,7.2,Mel Brooks
1468,86273333,36.444894,7.7,Mel Brooks
1468,38119483,39.890798,6.7,Mel Brooks
1468,31672907,14.282314,6.5,Mel Brooks
1468,31063038,5.690619,6.5,Mel Brooks
1468,0,7.315935,6.7,Mel Brooks
366,351583407,85.30318,6.6,Chuck Russell
366,242295562,24.507987,5.6,Chuck Russell
366,165333180,37.537093,5.3,Chuck Russell
366,44793222,17.304055,6.5,Chuck Russell
366,0,3.321949,4.9,Chuck Russell
366,0,10.144222,4.5,Chuck Russell
710,100020092,11.596207,6.0,Gary Fleder
710,60527873,18.913,6.2,Gary Fleder
710,43058898,35.737655,6.4,Gary Fleder
710,9793496,3.87823,7.1,Gary Fleder
710,529766,6.932221,6.7,Gary Fleder
710,0,9.579975,6.1,Gary Fleder
252,341631208,28.964162,5.0,Brian Levant
252,129832389,22.501041,5.5,Brian Levant
252,97918663,13.590677,5.2,Brian Levant
252,59468275,6.248309,4.4,Brian Levant
252,45236543,14.639324,5.5,Brian Levant
252,0,13.655735,5.3,Brian Levant
1514,119114517,16.20985,6.8,Michael Moore
1514,35564473,11.414843,7.3,Michael Moore
1514,24538513,14.098952,7.3,Michael Moore
1514,17436509,10.50098,7.0,Michael Moore
1514,6706368,3.284903,7.4,Michael Moore
1514,0,1.619635,5.9,Michael Moore
1563,119000410,18.70031,6.5,Mike Nichols
1563,115505027,22.636908,6.7,Mike Nichols
1563,24911670,4.504377,6.7,Mike Nichols
1563,0,2.275331,5.4,Mike Nichols
1563,0,9.110247,6.1,Mike Nichols
1563,0,13.758526,6.0,Mike Nichols
2037,53977250,7.980632,7.4,Sidney Lumet
2037,23689877,17.234745,7.7,Sidney Lumet
2037,21049053,2.753313,5.9,Sidney Lumet
2037,2636637,12.321302,6.5,Sidney Lumet
2037,1000000,59.259204,8.2,Sidney Lumet
2037,0,2.678715,6.1,Sidney Lumet
2142,152944660,33.8473,7.2,Taylor Hackford
2142,124731534,21.743321,7.2,Taylor Hackford
2142,46216641,28.670477,5.7,Taylor Hackford
2142,0,14.866901,6.0,Taylor Hackford
2142,0,9.122828,7.7,Taylor Hackford
2142,0,5.000126,6.0,Taylor Hackford
1888,205298907,22.332927,6.4,Robert Luketic
1888,154749918,10.411996,5.6,Robert Luketic
1888,141774679,25.43954,6.1,Robert Luketic
1888,98159963,23.004607,5.7,Robert Luketic
1888,69823199,45.149948,6.5,Robert Luketic
1888,16980098,7.701041,5.5,Robert Luketic
1347,232713139,47.686442,5.6,Louis Leterrier
1347,163712074,62.898336,6.1,Louis Leterrier
1347,117698894,71.124686,7.3,Louis Leterrier
1347,85167639,47.5612,6.2,Louis Leterrier
1347,50871113,25.999888,6.6,Louis Leterrier
1347,43928932,34.433521,6.6,Louis Leterrier
938,222809600,83.295796,6.8,Jaume Collet-Serra
938,130786397,38.643914,6.5,Jaume Collet-Serra
938,119100758,60.829621,6.2,Jaume Collet-Serra
938,71561644,74.64653,6.3,Jaume Collet-Serra
938,68766121,17.157738,5.5,Jaume Collet-Serra
938,41596251,29.295801,6.7,Jaume Collet-Serra
1508,217764291,44.815022,7.0,Michael Mann
1508,214104620,33.691694,6.5,Michael Mann
1508,87713825,18.866672,6.7,Michael Mann
1508,75505856,37.776566,7.1,Michael Mann
1508,60289912,26.153669,7.3,Michael Mann
1508,17752940,46.832372,5.1,Michael Mann
276,273552592,27.039636,6.7,Cameron Crowe
276,203388341,27.299301,6.5,Cameron Crowe
276,120081841,38.629763,6.5,Cameron Crowe
276,52034889,22.894898,6.1,Cameron Crowe
276,47383689,21.547446,7.4,Cameron Crowe
276,26250020,29.652536,5.2,Cameron Crowe
254,61112916,4.280619,4.5,Brian Robbins
254,50650079,18.676291,5.0,Brian Robbins
254,40222729,5.683281,6.3,Brian Robbins
254,22044277,13.119133,6.0,Brian Robbins
254,12372410,3.113009,4.7,Brian Robbins
254,0,9.229999,6.0,Brian Robbins
1735,211989043,20.652943,5.5,Peter Hyams
1735,101646581,13.308127,5.5,Peter Hyams
1735,33956608,12.621769,5.8,Peter Hyams
1735,27053815,3.296933,5.2,Peter Hyams
1735,5989640,7.342892,4.8,Peter Hyams
1735,0,11.095219,6.4,Peter Hyams
1421,187361754,32.835777,5.7,Mark Waters
1421,162839667,21.436682,6.3,Mark Waters
1421,129042871,36.423717,6.9,Mark Waters
1421,110230332,24.345651,6.0,Mark Waters
1421,102854431,13.43573,6.5,Mark Waters
1421,10424470,4.66723,5.3,Mark Waters
1021,153083102,45.072136,6.9,Joe Dante
1021,68514844,16.715631,5.6,Joe Dante
1021,54682547,23.088571,6.2,Joe Dante
1021,41482207,33.98637,6.2,Joe Dante
1021,17985893,6.532855,6.4,Joe Dante
1021,0,9.983004,5.6,Joe Dante
1703,77208711,37.817905,7.9,Paul Thomas Anderson
1703,48451803,30.993736,7.5,Paul Thomas Anderson
1703,43101594,19.85579,7.5,Paul Thomas Anderson
1703,28258060,25.682509,7.0,Paul Thomas Anderson
1703,17000000,15.960916,6.9,Paul Thomas Anderson
1703,11110975,45.742217,6.5,Paul Thomas Anderson
1897,295238201,103.718387,6.2,Robert Schwentke
