cast,revenue,popularity,vote_average,name
3478,0,0.080105,0.0,Manny Pérez
4007,0,0.249561,4.7,Natalie Welch
5373,0,0.251828,5.2,Tonya Kay
1674,0,0.251828,5.2,Evan Hannemann
2449,0,0.251828,5.2,Jennifer Hale
3487,0,0.674398,6.0,Marc Senter
5229,0,0.674398,6.0,Terrance Zdunich
4488,0,0.072359,0.0,Rhomeyn Johnson
4942,0,1.600171,3.5,Shea Stewart
621,0,1.600171,3.5,Brandy Whitford
3719,0,0.046903,5.0,Megan Mullally
806,0,0.046903,5.0,Catherine Lloyd Burns
2380,0,3.291609,7.2,Jay Adams
1587,0,0.034135,7.0,Emily Rios
2499,0,0.034135,7.0,Jesse Garcia
830,0,0.034135,7.0,Chalo González
327,0,7.791898,7.6,Anna Karina
1941,0,7.791898,7.6,Graziella Galvani
1165,0,1.673208,6.3,Daniel London
5186,0,1.673208,6.3,Tanya Smith
3536,0,0.627763,0.0,Mark Adams
3540,0,0.627763,0.0,Mark Caven
202,0,0.627763,0.0,Allison Egan
1809,0,1.410387,6.1,Garance Clavel
4480,0,1.410387,6.1,Renée Le Calm
126,0,0.072359,0.0,Alex Anfanger
2751,0,0.072359,0.0,Joseph E. Murray
1331,0,0.087574,5.5,Derek Brandon
2971,0,0.160234,4.2,Katie Stegeman
1044,0,0.065103,5.7,Colby French
917,0,5.217002,6.4,Chris Kelly
2509,0,5.217002,6.4,Jessica Duffy
4378,0,5.217002,6.4,Quinn Hunchar
1804,0,1.088501,2.8,Gail Kim
2164,0,0.008453,7.0,Ivan Dixon
19,0,0.008453,7.0,Abbey Lincoln
2848,0,0.008453,7.0,Julius Harris
4690,0,3.299345,5.8,Ross Partridge
5109,0,3.299345,5.8,Steve Zissis
1548,0,0.069244,5.0,Elizabeth Streb
1691,0,0.069244,5.0,Fabio Tavares
4814,0,0.069244,5.0,Sarah Callan
26,0,0.160234,4.2,Ace Marrero
3825,0,4.321249,6.9,Michael Nyqvist
3064,0,0.087574,5.5,Kevin Sorbo
1783,0,4.321249,6.9,Frida Hallgren
2039,0,4.321249,6.9,Helen Sjöholm
1500,0,1.014966,7.0,Edward Clements
911,0,1.014966,7.0,Chris Eigeman
5208,0,1.014966,7.0,Taylor Nichols
724,0,0.136721,0.0,Caitlin Fitzgerald
891,0,0.136721,0.0,Cheyenne Jackson
4315,0,0.136721,0.0,Peter Scanavino
2375,0,3.905877,5.9,Jason Yachanin
2917,0,3.905877,5.9,Kate Graham
208,0,3.905877,5.9,Allyson Sereboff
3927,0,6.672008,6.3,Mitch Cohen
260,0,6.672008,6.3,Andree Maranda
2459,0,6.672008,6.3,Jennifer Prichard
946,0,0.249561,4.7,Christian Kapper
5322,0,0.249561,4.7,Tom E. Nicholson
1352,0,0.859014,6.6,Diane Farr
677,0,0.049469,2.0,Brooke Coleman
1409,0,2.058834,6.4,Donald Holden
741,0,2.058834,6.4,Candace Evanofski
5113,0,0.00734,7.0,Steven Martini
239,0,0.00734,7.0,Amy Hathaway
1336,0,0.00734,7.0,Derick Martini
3143,0,0.049469,2.0,Kurt Cole
3304,0,0.160779,3.2,Linda Cieslik
767,0,0.049921,6.8,Carol Block
1533,0,0.160779,3.2,Elissa Dowling
3152,0,0.160779,3.2,Kyle Hoskins
2168,0,0.595809,3.5,Ivey Bronwen
183,0,0.595809,3.5,Alicia Mendez
191,0,0.595809,3.5,Alison Monda
3617,0,0.611081,6.4,Maryann Urbano
1126,0,2.058834,6.4,Damian Jewan Lee
3470,0,0.970351,6.8,Malcolm Goodwin
4239,0,0.76368,6.6,Paul Eenhoorn
4543,0,0.76368,6.6,Richmond Arquette
4765,0,0.76368,6.6,Sam Buchanan
5312,0,0.54562,5.7,Todd McFarlane
4570,0,0.54562,5.7,Rob Liefeld
2537,0,0.54562,5.7,Jim Lee
3644,0,1.777148,6.9,Matt Foyer
2619,0,1.777148,6.9,John Bolen
4412,0,1.777148,6.9,Ralph Lucas
3231,0,0.838957,4.5,Lee Valmassy
394,0,0.838957,4.5,Art Hsu
2777,0,0.077577,5.0,Josh Wise
876,0,0.077577,5.0,Chelse Swain
4883,0,0.077577,5.0,Sean Shanks
4540,0,0.412342,5.1,Richard Tyson
3556,0,0.611081,6.4,Mark Rendall
5666,0,0.611081,6.4,Zoe Kazan
1217,0,0.003582,0.0,Dave Koenig
3043,0,0.231297,5.6,Kett Turton
1432,0,0.049921,6.8,Doug Block
1556,0,0.049921,6.8,Ellen Block
3181,0,5.061107,4.9,Larry Poindexter
232,0,0.59458,5.1,Amos Oz
2352,0,0.719996,5.3,Jason Harris
1246,0,0.719996,5.3,David Hoffman
542,0,0.719996,5.3,Bill Lobley
444,0,2.77754,6.3,Barbara Adams
3466,0,2.77754,6.3,Majel Barrett
2598,0,17.561955,4.3,Joely Fisher
1998,0,11.347855,7.8,Harriet Andersson
2139,0,11.347855,7.8,Ingrid Thulin
2896,0,11.347855,7.8,Kari Sylwan
2935,0,0.231297,5.6,Katharine Isabelle
2918,0,1.428483,5.5,Kate Greenhouse
3101,0,0.003582,0.0,Kirpatrick Thomas
80,0,1.428483,5.5,Aidan Devine
1924,0,1.428483,5.5,Gordon Currie
439,0,13.327372,6.4,Bai Ling
812,0,8.022122,6.6,Catriona MacColl
1279,0,8.022122,6.6,David Warbeck
1004,0,8.022122,6.6,Cinzia Monreale
1435,0,0.133619,5.0,Doug Jones
1837,0,0.133619,5.0,Gena Shaw
4916,0,4.009379,4.6,Shannon Beckner
4735,0,4.009379,4.6,Ryan Kennedy
387,0,0.018716,0.0,Armin Habibovich
5477,0,0.018716,0.0,Victoria Lachelle
3339,0,0.018716,0.0,Livingston Oden
4583,0,0.003582,0.0,Robert Bones
3440,0,0.065103,5.7,Madeline Vail 
4347,0,1.063615,5.0,Pia Zadora
4109,0,1.084387,4.2,Noah Segan
2242,0,5.794466,5.3,Jamel Debbouze
1030,0,18.223139,7.2,Cliff Gorman
5309,0,7.151154,5.9,Todd Allen
5200,0,7.151154,5.9,Tawny Kitaen
5078,0,7.151154,5.9,Stephen Nichols
3974,0,5.794466,5.3,Mélissa Theuriau
381,0,5.794466,5.3,Arié Elmaleh
98,0,6.526588,4.5,Alain Moussi
666,0,1.084387,4.2,Brit Morgan
3393,0,2.094151,6.2,Lucille Ball
2485,0,7.157635,4.3,Jermaine Williams
4944,0,7.157635,4.3,Shedrack Anderson III
616,0,9.719094,7.0,Brandon Ratcliff
3914,0,9.719094,7.0,Miranda July
103,0,3.43159,7.6,Alan Bean
5394,0,18.223139,7.2,Tricia Vessey
1827,0,8.589355,7.4,Gastón Pauls
3271,0,8.589355,7.4,Leticia Brédice
228,0,2.828303,6.5,Ami Ayalon
429,0,2.828303,6.5,Avraham Shalom
5610,0,2.828303,6.5,Yaakov Peri
3519,0,0.429587,3.3,Mariel Hemingway
1259,0,0.429587,3.3,David Millbern
1705,0,4.480579,4.1,Felicia Pearson
5659,0,4.480579,4.1,Zaraah Abrahams
1567,0,4.480579,4.1,Elvis Nolasco
3198,0,1.70819,5.7,Laurel Holloman
3458,0,1.70819,5.7,Maggie Moore
2926,0,1.70819,5.7,Kate Stafford
1908,0,5.251143,6.9,Glenda Pannell
3422,0,5.251143,6.9,Lynnsee Provence
4191,0,0.493223,5.9,Paola Mendoza
3787,0,3.43159,7.6,Michael Collins
709,0,3.43159,7.6,Buzz Aldrin
3313,0,11.095914,5.9,Lindsay Crouse
2772,0,7.359286,5.2,Josh Pais
1373,0,0.071377,6.0,Dina Korzun
1200,0,0.071377,6.0,Darren E. Burrows
412,0,10.0403,5.5,Ashley Olsen
3428,0,1.630541,5.2,M. Emmet Walsh
3956,0,10.322858,6.5,Morgana O'Reilly
4558,0,10.322858,6.5,Rima Te Wiata
1907,0,10.322858,6.5,Glen-Paul Waru
3230,0,1.404175,6.9,Lee Scott
1399,0,1.404175,6.9,Don Hunter
2706,0,1.404175,6.9,Jon Hunter
356,0,8.680334,5.7,Anthony LaPaglia
2792,0,7.021871,5.8,José Wilker
2494,0,7.359286,5.2,Jess Weixler
2651,0,7.359286,5.2,John Hensley
3979,0,4.554574,6.8,Nadine Labaki
3333,0,11.095914,5.9,Litefoot
5617,0,4.554574,6.8,Yasmine Al Massri
2560,0,4.554574,6.8,Joanna Moukarzel
4137,0,1.49436,7.6,Ohad Knoller
5626,0,1.49436,7.6,Yousef Sweid
1177,0,1.49436,7.6,Daniella Wircer
2673,0,1.096355,7.1,John Rothman
1739,0,1.096355,7.1,Frank Bongiorno
4484,0,0.122704,0.0,Revathi
2888,0,0.122704,0.0,Karan Sharma
3854,0,3.654018,6.7,Michel Bouquet
3663,0,5.379319,4.4,Matthew Daddario
4790,0,5.379319,4.4,Samuel Davis
1452,0,5.379319,4.4,Dustin Ingram
1974,0,11.095914,5.9,Hal Scardino
1718,0,0.493223,5.9,Flaco Navaja
2423,0,0.120505,7.0,Jeffrey Chyau
2222,0,0.120505,7.0,Jade Wu
4928,0,2.836537,6.6,Sharon Lawrence
907,0,0.46049,5.5,Chris Chatman
746,0,0.46049,5.5,Candise Lakota
3139,0,0.46049,5.5,Krystle Connor
1741,0,0.399491,0.0,Frank Gallacher
3346,0,0.399491,0.0,Lloyd Warner
45,0,0.472123,5.5,Adam Rifkin
3004,0,0.472123,5.5,Kelley Menighan Hensley
3032,0,0.472123,5.5,Kendra Sue Waldman
4781,0,1.077321,4.9,Samantha Dark
2029,0,1.077321,4.9,Heather Magee
4519,0,1.077321,4.9,Richard Glover
3872,0,0.06104,8.0,Michelle St. John
1840,0,0.06104,8.0,Gene Tagaban
3704,0,2.836537,6.6,Maya Gilbert
5474,0,0.605645,8.0,Victoria Foyt
4084,0,0.130169,4.8,Nicole Zaray
3647,0,0.065155,5.2,Matt Keeslar
4789,0,0.065155,5.2,Samuel Ball
4318,0,0.58954,0.0,Peter Shinkoda
3755,0,0.58954,0.0,Merik Tadros
4317,0,0.58954,0.0,Peter Sherayko
2129,0,0.166655,7.7,Iman Crosson
3213,0,0.166655,7.7,Lazar Ristovski
4535,0,0.0921,10.0,Richard Riehle
3726,0,0.0921,10.0,Mel England
2964,0,0.278981,0.0,Katie Cleary
771,0,0.278981,0.0,Carole Davis
2740,0,0.172299,5.5,Jordan Trovillion
1286,0,0.172299,5.5,Dean Cain
4958,0,0.172299,5.5,Sherryl Despres
473,0,0.130169,4.8,Belinda Becker
5238,0,0.130169,4.8,Terumi Matthews
2681,0,0.375423,5.5,John Taylor
972,0,1.452199,5.0,Christopher George
3588,0,0.375423,5.5,Martin Kemp
3874,0,0.055325,3.0,Michelle Van Der Water
1181,0,0.055325,3.0,Danielle Vega
3642,0,0.619348,5.8,Matt Day
3665,0,0.619348,5.8,Matthew Dyktynski
179,0,0.619348,5.8,Alice Garner
4368,0,0.126304,5.0,Purva Bedi
1301,0,0.126304,5.0,Deep Katdare
937,0,0.812855,5.7,Chris Weitz
4198,0,3.877036,6.5,Parry Shen
2372,0,3.877036,6.5,Jason Tobin
2182,0,0.045429,5.3,J.P. Davis
1483,0,0.045429,5.3,Eddie Jones
954,0,0.045429,5.3,Christina Chambers
559,0,1.452199,5.0,Billy Hufsey
904,0,20.265518,6.6,Chris Carey
4203,0,1.452199,5.0,Patch Mackenzie
4351,0,0.583446,6.2,Pierre Prieur
63,0,0.583446,6.2,Adrian James
4431,0,0.583446,6.2,Raquel Nave
2558,0,0.006323,0.0,Joanna Cassidy
2794,0,0.006323,0.0,Joyce Guy
3324,0,0.001389,0.0,Lisa Hart Carroll
4238,0,0.001389,0.0,Paul Drake
5199,0,1.905197,6.8,Tatyana Ali
3688,0,3.300061,6.4,Max Brebant
4694,0,3.300061,6.4,Roxane Duran
2840,0,3.300061,6.4,Julie-Marie Parmentier
1430,0,0.062979,7.0,Dorothy Tristan
51,0,20.265518,6.6,Adar Beck
1880,0,1.233688,7.6,Germán Alcarazu
296,0,1.583918,5.8,Angelica Lee
250,0,1.233688,7.6,Ana Wagener
3023,0,1.807571,7.1,Ken Howard
355,0,0.593068,5.4,Anthony Johnson
4127,0,2.774811,6.0,Nutsa Kukhianidze
815,0,3.866026,5.0,Cecilia Cheung
2077,0,3.866026,5.0,Hong Chen
2631,0,6.803763,6.4,John Colicos
459,0,0.068246,6.0,Barry McEvoy
698,0,0.068246,6.0,Brían F. O'Byrne
65,0,1.771584,8.1,Adriana Barraza
4749,0,1.771584,8.1,Rüdiger Evers
2032,0,1.771584,8.1,Hector Kotsifakis
1270,0,0.502396,5.8,David Rasche
3939,0,2.503612,4.8,Molly C. Quinn
3946,0,4.810621,6.0,Monica Keena
109,0,10.789912,4.6,Alan van Sprang
3035,0,10.789912,4.6,Kenneth Welsh
2942,0,10.789912,4.6,Kathleen Munroe
122,0,7.182761,4.9,Aleksey Chadov
77,0,7.182761,4.9,Agniya Ditkovskite
330,0,5.377155,7.0,Anna Maria Horsford
5278,0,5.377155,7.0,Tika Sumpter
2363,0,0.933891,6.9,Jason Priestley
4946,0,0.933891,6.9,Sheila Hancock
3591,0,10.142218,5.9,Martin Rapold
333,0,10.142218,5.9,Anna-Katharina Schwabroh
4471,0,10.142218,5.9,Regula Grauwiller
5479,0,2.126139,6.6,Vidya Balan
3633,0,7.217328,6.5,Matias Varela
1442,0,7.217328,6.5,Dragomir Mrsic
3183,0,6.988357,5.5,Lateef Crowder
1542,0,49.336397,8.2,Elizabeth McGovern
1915,0,3.280081,4.8,Gloria Votsis
1887,0,3.280081,4.8,Gideon Emery
3561,0,1.271621,4.6,Mark Thompson
4279,0,3.735723,6.9,Penelope Wilton
1027,0,2.611364,6.4,Clemens Schick
2519,0,2.611364,6.4,Jesuíta Barbosa
961,0,8.010046,5.5,Christoph Maria Herbst
4407,0,8.010046,5.5,Ralf Schmitz
5254,0,8.010046,5.5,Thomas Fritsch
5086,0,1.398981,5.3,Steve Austin
3697,0,1.398981,5.3,Max Ryan
4408,0,4.304341,3.3,Ralitsa Paskaleva
464,0,4.304341,3.3,Bashar Rahal
2318,0,1.618138,0.0,Jane Goodall
2487,0,1.618138,0.0,Jerry Brown
4321,0,25.891466,7.9,Peter Weller
3554,0,1.271621,4.6,Mark Pellegrino
3167,0,3.115754,5.4,Lance Crouther
1844,0,0.042346,0.0,Genevieve O'Reilly
2374,0,0.042346,0.0,Jason Watkins
5514,0,0.964802,2.0,Wade Dominguez
943,0,1.348114,5.2,Christian Campbell
638,0,0.909067,2.9,Brett Granstaff
3173,0,0.909067,2.9,Lara Jean Chorostecki
5157,0,0.909067,2.9,T.J. McGibbon
4807,0,6.396936,5.6,Sara Foster
1257,0,0.595136,5.8,David Margulies
1129,0,0.015597,5.4,Damián Delgado
2789,0,0.015597,5.4,José Carlos Rodríguez
2120,0,20.466433,3.8,Ian Ziering
797,0,20.466433,3.8,Cassandra Scerbo
3717,0,8.772574,8.2,Megan Follows
1051,0,8.772574,8.2,Colleen Dewhurst
1440,0,3.898737,6.9,Dove Cameron
3661,0,1.580027,6.1,Matthew Brent
1632,0,1.75311,5.2,Eric Wareheim
5285,0,1.75311,5.2,Tim Heidecker
3317,0,0.18094,3.7,Lindsey Haun
452,0,0.18094,3.7,Barbara Mamabolo
782,0,3.750338,5.6,Carrie MacLemore
3714,0,3.750338,5.6,Megalyn Echikunwoke
5598,0,4.682881,6.5,Wolfgang Bodison
4160,0,1.569246,5.2,Omar Chaparro
2607,0,1.569246,5.2,Joey Morgan
87,0,1.569246,5.2,Aislinn Derbez
4629,0,3.644872,6.5,Robyn Lively
2427,0,3.644872,6.5,Jeffrey Johnson
2582,0,1.580027,6.1,Joe Howard
4926,0,9.780588,5.3,Sharni Vinson
4615,0,3.120747,6.7,Robert Stadlober
4342,0,9.780588,5.3,Phoebe Tonkin
3311,0,13.857194,7.6,Linda Manz
4266,0,3.107149,5.2,Paula Marshall
4185,0,0.68822,3.0,Paget Brewster
4034,0,0.68822,3.0,Neil Barton
1623,0,0.68822,3.0,Eric Hoffman
4056,0,0.194848,0.0,Nicholas Turturro
4257,0,0.194848,0.0,Paul Rodríguez
1868,0,2.015525,5.4,Georgia King
4802,0,2.436019,7.6,Sanjay Dutt
1369,0,2.436019,7.6,Dilip Prabhavalkar
2148,0,23.666229,6.0,Irma P. Hall
3575,0,15.913783,5.1,Marsha Thomason
3116,0,3.120747,6.7,Kostja Ullmann
3416,0,0.384496,6.3,Lyndsy Fonseca
2939,0,3.898737,6.9,Katherine McNamara
1307,0,11.870161,6.2,Demetri Martin
4737,0,3.898737,6.9,Ryan McCartan
4050,0,2.855963,6.0,Nicholas Brendon
2756,0,0.548435,6.9,Joseph Kaiser
237,0,0.548435,6.9,Amy Carson
4478,0,0.548435,6.9,René Pape
2857,0,2.866934,5.2,Justin Chadwick
4312,0,1.631993,5.1,Peter Paul
1267,0,1.631993,5.1,David Paul
3495,0,12.781973,8.0,Marcos Luna
4370,0,12.781973,8.0,Putu Dinda Pratika
4369,0,12.781973,8.0,Puti Sri Candra Dewi
1781,0,3.347885,5.4,French Stewart
3355,0,4.310168,6.3,Loren Dean
2048,0,11.870161,6.2,Henry Goodman
2914,0,0.384496,6.3,Kate Connor
2639,0,1.735462,4.8,John G. Brennan
2884,0,1.735462,4.8,Kamal Ahmed
4830,0,3.312385,4.5,Sarah Wynter
82,0,18.591657,6.7,Aidan McArdle
1905,0,1.913302,3.6,Glen Murphy
1901,0,1.913302,3.6,Giovanni Capalbo
3936,0,0.371337,5.3,Mohit Marwah
3073,0,0.371337,5.3,Kiara Advani
1644,0,1.128559,5.8,Erin Cottrell
3349,0,1.128559,5.8,Logan Bartholomew
5584,0,1.128559,5.8,William Morgan Sheppard
4228,0,0.431332,5.8,Patti LuPone
4310,0,0.431332,5.8,Peter Onorati
270,0,3.408955,5.8,Andrew Miller
2082,0,1.807571,7.1,Howard Da Silva
3681,0,0.653495,4.8,Maureen McCormick
5574,0,1.807571,7.1,William Daniels
3115,0,7.744166,7.4,Konstantin Lavronenko
4009,0,7.744166,7.4,Nataliya Vdovina
3034,0,1.610132,6.8,Kenneth McMillan
1508,0,12.18838,6.0,Eileen Brennan
2343,0,4.725357,5.4,Jason Beghe
1719,0,5.355763,6.9,Flavio Parenti
1494,0,5.355763,6.9,Edoardo Gabbriellini
5395,0,16.418639,7.0,Trini Alvarado
5443,0,7.921311,6.9,Vanessa Bell Calloway
3166,0,3.084874,4.1,Lance Bass
2603,0,3.084874,4.1,Joey Fatone
3859,0,0.627964,6.4,Michel Serrault
2354,0,5.75555,6.5,Jason Jones
4730,0,2.85283,6.3,Ryan Donowho
4901,0,1.259968,4.3,Shabana Azmi
1919,0,1.259968,4.3,Goldy Notay
4892,0,1.259968,4.3,Sendhil Ramamurthy
5420,0,2.873796,4.3,Tyrone Brown
3922,0,2.873796,4.3,Mishael Morgan
4094,0,2.873796,4.3,Nikki Grant
1086,0,6.814247,5.6,Craig Fairbrass
72,0,7.245108,5.4,Adrienne Pickering
5668,0,7.245108,5.4,Zoe Naylor
1966,0,7.245108,5.4,Gyton Grantley
3261,0,9.318033,5.7,Leonor Watling
352,0,10.955567,4.7,Anthony Edwards
950,0,0.072085,5.8,Christian Vazquez
3340,0,0.072085,5.8,Liz Gallardo
3996,0,0.397341,6.0,Natalie Alyn Lind
5511,0,7.744166,7.4,Vladimir Garin
4839,0,2.23411,6.3,Savion Glover
4366,0,3.759988,5.5,Priyanka Chopra
1820,0,0.186234,4.3,Gary Daniels
1592,0,1.780065,6.7,Emir Kusturica
5671,0,3.94487,3.9,Zoe Ventoura
4551,0,14.637357,7.1,Rickson Tevez
1496,0,14.637357,7.1,Eduardo Luis
1795,0,14.637357,7.1,Gabriel Weinstein
3224,0,6.116436,5.8,Lee Jung-jae
3218,0,6.116436,5.8,Lee Beom-soo
4374,0,0.753362,6.3,Qin Hailu
5196,0,2.930853,7.5,Tatsuo Matsumura
3158,0,2.930853,7.5,Kyôko Kagawa
2069,0,2.930853,7.5,Hisashi Igawa
5597,0,0.186234,4.3,Witney Carson
874,0,0.186234,4.3,Chehon Wespi-Tschopp
3657,0,7.453347,5.9,Matt Smith
1403,0,17.327279,6.3,Don Thompson
773,0,0.489271,4.3,Caroline Barry
3011,0,0.489271,4.3,Kelly LeBrock
1598,0,25.496926,6.9,Emma Lung
3993,0,5.69872,6.0,Nastassja Kinski
4667,0,4.021389,8.4,Ronald Colman
3436,0,4.021389,8.4,Madeleine Carroll
4446,0,4.021389,8.4,Raymond Massey
3214,0,0.304566,5.0,LeAnn Rimes
2542,0,0.304566,5.0,Jimmi Simpson
5211,0,12.335827,5.8,Ted Danson
889,0,3.412162,5.5,Cheryl Tiegs
4747,0,18.20957,6.2,Ryoko Hirosue
3857,0,18.20957,6.2,Michel Muller
1575,0,0.397341,6.0,Emily Alyn Lind
3188,0,12.898984,6.4,Laura Harris
5308,0,12.898984,6.4,Toby Stephens
1710,0,0.389471,6.7,Fernanda Torres
3598,0,6.684096,6.2,Marvin Chatinover
3448,0,6.684096,6.2,Mae Questel
5035,0,5.856363,5.6,Spencer Klein
1732,0,5.856363,5.6,Francesca Smith
2309,0,5.856363,5.6,Jamil Walker Smith
3750,0,3.481517,7.0,Merab Ninidze
4977,0,3.481517,7.0,Sidede Onyulo
2112,0,1.068819,7.0,Ian Hart
5218,0,2.074295,6.0,Temuera Morrison
281,0,2.074295,6.0,Andy Anderson
2515,0,4.989985,6.6,Jessica McNamee
4623,0,4.989985,6.6,Robin McLeavy
4728,0,0.389471,6.7,Ruy Guerra
4462,0,1.972668,6.5,Reece Ritchie
824,0,1.83428,6.1,Chad Allen
3468,0,2.625594,6.4,Maksim Chukharyov
3899,0,2.625594,6.4,Mikhail Galustyan
5434,0,2.981047,6.6,Uwe Mansshardt
820,0,10.364582,5.8,Celia Imrie
888,0,4.118612,4.4,Cheryl Ladd
4216,0,4.118612,4.4,Patrick Lyster
678,0,1.923514,5.2,Brooke D'Orsay
2572,0,1.923514,5.2,Jody Thompson
3128,0,1.390659,4.1,Kristen Quintrall
1326,0,1.390659,4.1,Denyce Lawton
2549,0,1.390659,4.1,JoJo Wright
3296,0,12.822534,4.5,Lily Rabe
154,0,6.783053,5.2,Alexander Siddig
2191,0,1.83428,6.1,Jack Guzman
3374,0,1.83428,6.1,Louie Leonardo
3059,0,1.769593,6.4,Kevin McNally
5267,0,2.414721,5.5,Thomas Stroppel
3085,0,3.890223,4.3,Kim Director
1634,0,3.890223,4.3,Erica Leerhsen
2938,0,41.089863,7.5,Katherine Helmond
1239,0,0.116873,4.7,David Dukes
2099,0,8.288813,6.1,Hui Lou Chen
5160,0,8.288813,6.1,Tad Horino
5103,0,8.288813,6.1,Steve Oedekerk
1986,0,8.962245,6.0,Hannah Taylor-Gordon
3740,0,4.192064,5.3,Melissa Prophet
3849,0,2.580808,5.2,Michael Wright
2972,0,12.295216,5.4,Katja Riemann
1230,0,5.904126,5.0,David Boreanaz
1834,0,12.4654,5.8,Gemma Jones
400,0,2.414721,5.5,Artie Ahr
732,0,1.800119,5.9,Cam Clarke
223,0,2.414721,5.5,Amber Marie Bollinger
1511,0,0.470645,6.6,Elaine Cassidy
392,0,0.470645,6.6,Arsinée Khanjian
2317,0,15.280261,7.7,Jane Galloway Heitz
2011,0,7.944457,8.0,Harry Styles
4045,0,7.944457,8.0,Niall Horan
5660,0,7.944457,8.0,Zayn Malik
4932,0,1.374409,5.5,Shaun Fleming
3769,0,17.141376,5.2,Michael Bailey Smith
371,0,17.141376,5.2,Archie Kao
2379,0,17.141376,5.2,Jay Acovone
3888,0,5.842299,5.3,Mika Boorem
2320,0,5.842299,5.3,Jane Lynch
2058,0,3.721272,6.4,Hiam Abbass
4655,0,0.687656,4.3,Ron Carlson
4736,0,1.35088,6.1,Ryan Kwanten
3451,0,1.35088,6.1,Maeve Dermody
149,0,10.48009,4.5,Alexander Karim
1818,0,1.985243,6.1,Gary Cole
79,0,1.546169,7.0,Ahnaise Christmas
1560,0,7.864905,5.8,Ellen Muth
1311,0,0.20323,4.8,Denis Lavant
2159,0,0.20323,4.8,Isild Le Besco
4199,0,0.20323,4.8,Pascal Bongard
4172,0,0.28076,4.6,Oscar Nunez
2197,0,3.11319,7.0,Jack McElhone
3516,0,0.774442,6.2,Marie Féret
3484,0,0.774442,6.2,Marc Barbé
1305,0,0.774442,6.2,Delphine Chuillot
2934,0,8.255708,5.6,Kath Soucie
2312,0,0.011697,7.7,Jan Decleir
1704,0,0.011697,7.7,Fedja van Huêt
523,0,0.011697,7.7,Betty Schuurman
2566,0,0.177356,6.1,Joaquín Cosio
2226,0,0.177356,6.1,Jaime Camil
3822,0,3.819796,7.0,Michael Murphy
3887,0,0.425551,6.8,Miguel Ángel Solá
816,0,0.425551,6.8,Cecilia Narova
2408,0,1.847822,6.2,Jeanne Crain
1362,0,1.847822,6.2,Dick Haymes
4970,0,7.326034,4.7,Shoshana Bush
3275,0,10.006282,5.4,Lewis Black
5593,0,10.006282,5.4,Wilmer Valderrama
5414,0,10.006282,5.4,Tyler James Williams
1845,0,6.718497,5.0,Geneviève Bujold
5180,0,0.706355,5.9,Tandi Wright
3415,0,1.136568,4.1,Lydia Leonard
2263,0,1.136568,4.1,James Frain
1564,0,11.095219,6.4,Elliott Gould
4851,0,8.496364,5.5,Scott Foley
5391,0,9.371534,5.4,Trevor Moore
4429,0,9.371534,5.4,Raquel Alessi
3196,0,11.360997,6.5,Laura San Giacomo
1967,0,5.754416,5.5,Génesis Rodríguez
3924,0,9.750557,6.3,Missy Peregrym
5446,0,9.750557,6.3,Vanessa Lengies
1156,0,17.016284,5.8,Daniel Baldwin
4959,0,17.016284,5.8,Sheryl Lee
5194,0,4.030724,6.5,Tasha Smith
363,0,8.48639,7.0,Anthony Wong
1735,0,8.48639,7.0,Francis Ng
4997,0,8.48639,7.0,Simon Yam
5104,0,12.18362,6.2,Steve Railsback
233,0,8.496364,5.5,Amy Acker
987,0,3.673566,4.7,Christopher Reid
3402,0,1.435742,6.3,Lukas Haas
182,0,11.60921,5.6,Alice Pol
643,0,3.623002,5.7,Brian Bosworth
2163,0,2.387463,7.0,Ivan Barnev
4139,0,2.387463,7.0,Oldřich Kaiser
2816,0,2.387463,7.0,Julia Jentsch
1476,0,2.394613,3.5,Ed Quinn
4546,0,2.394613,3.5,Rick Fox
3298,0,8.618793,4.7,Lily-Rose Depp
1993,0,8.618793,4.7,Harley Quinn Smith
4232,0,0.40703,0.0,Paul Ben-Victor
2743,0,0.40703,0.0,Jordenn Thompson
980,0,3.673566,4.7,Christopher Martin
4991,0,0.706355,5.9,Simon Ferry
374,0,0.217538,5.6,Ariadna Gil
2218,0,6.368933,7.3,Jacques Gamblin
94,0,0.080704,6.0,Akshaye Khanna
2784,0,3.7387,6.2,Joshua Seth
583,0,3.7387,6.2,Bob Papenbrook
3088,0,3.05434,4.7,Kim Poirier
5054,0,3.05434,4.7,Stefanie von Pfetten
1525,0,3.05434,4.7,Elias Toufexis
3175,0,0.042442,6.6,Laraine Day
817,0,0.042442,6.6,Cedric Hardwicke
4444,0,0.679351,6.5,Raymond Burr
4927,0,0.679351,6.5,Sharon Farrell
2376,0,0.888986,6.6,Javal Davis
3020,0,0.888986,6.6,Ken Davis
5359,0,0.888986,6.6,Tony Diaz
1207,0,0.080704,6.0,Darshan Jariwala
529,0,0.080704,6.0,Bhumika Chawla
2280,0,0.219799,3.8,James Naughton
1148,0,6.063868,5.7,Dana Delany
3538,0,0.805312,4.6,Mark Blankfield
515,0,0.805312,4.6,Bess Armstrong
3120,0,0.805312,4.6,Krista Errickson
2108,0,8.450513,7.3,Iain Rea
5239,0,8.450513,7.3,Tessa Mitchell
2298,0,3.562563,5.2,Jami Gertz
0,0,4.070044,6.7,"""Weird Al"" Yankovic"
5475,0,4.070044,6.7,Victoria Jackson
3836,0,4.070044,6.7,Michael Richards
